"","State_UT","fiscal_year","State_Govt","Central_Govt","Same_Gov","Population","I: DEVELOPMENTAL EXPENDITURE (A + B)","I: TAX REVENUE (A+B)","I.1: Development (a + b)","I.1.a.2: Medical and Public Health","I.1.a.6: Urban Development","I.1.b.2: Rural Development","I.1.b.10: General Economic Services (i + ii)","I.1.b.7.i: Roads and Bridges","I.6: WMA from RBI","I.A.1: Taxes on Income (i+ii)","I.A.3.i.a: Central Sales Tax","I.A.3.i.b: State Sales Tax/VAT","I.A.3.vii: State Goods and Services Tax","I.B: Share in Central Taxes (i to ix)","I.B.i: Central Goods and Services Tax (CGST)","I.B.iii: Income Tax","II: NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F)","II: NON-TAX REVENUE (C+D)","II.2: Central Plan Schemes","II.3: Centrally Sponsored Schemes","II.D.5.c.1: GST compensation","II.D.5.c.2: VAT compensation","II.D.5.c.3: Central sales tax compensation","Total: TOTAL EXPENDITURE (I+II+III)","Total: TOTAL REVENUE (I+II)"
"587","Sikkim","1998-1999","Sikkim Democratic Front","BJP",0,541,367.83,138.96,87.16,2.13,0.27,0.76,0.45,18.7,0,0,0,13.06,0,110.53,0,18.32,1127.77,1301.7,0,0,0,0,0,1495.6,1440.66
"588","Sikkim","1999-2000","Sikkim Democratic Front","BJP",0,541,366.1,148.6,90.46,1.69,1.09,0.71,1.31,16.82,0,0,0,13.64,0,117.38,0,17.84,1143.87,1363.22,0,0,0,0,0,1509.97,1511.82
"589","Sikkim","2000-2001","Sikkim Democratic Front","BJP",0,541,357.3,137.59,146.47,2.99,5.98,1.08,3.66,38.46,0,19.29,0,24.5,0,71.77,0,0,406.01,725.01,0,0,0,0,0,763.31,862.6
"590","Sikkim","2001-2002","Sikkim Democratic Front","BJP",0,541,410.23,165.22,202.59,4.4,5.51,1,2.21,40.43,0,22.03,9.74,25.23,0,84.83,0,0,1254.02,1641.96,0,5.16,0,0,0,1664.24,1807.18
"591","Sikkim","2002-2003","Sikkim Democratic Front","BJP",0,541,476.87,182.73,197.49,3.33,8.26,2.83,3.6,37.23,0,32.68,3.62,37.8,0,77.2,0,0,1405.75,1897.8,0,0.73,0,0,0,1882.62,2080.53
"592","Sikkim","2003-2004","Sikkim Democratic Front","BJP",0,541,491.86,220.33,198.72,3.85,9.83,1.7,6.05,38.93,0,26.76,4.91,43.96,0,112.33,0,0,689.07,1120.85,0,1.88,0,0,0,1180.93,1341.18
"593","Sikkim","2004-2005","Sikkim Democratic Front","Congress",0,541,582.86,224.3,337.06,3.41,9.55,11.75,6.08,59.59,0,29.09,6.1,42.08,0,107.35,0,0,1140.63,1668.1,0,1.71,0,0,0,1723.49,1892.4
"594","Sikkim","2005-2006","Sikkim Democratic Front","Congress",0,541,604.19,329.34,328.37,7.94,2.7,6.51,13.59,70.35,0,47.81,7.29,40.76,0,182.14,0,0,1163.42,1634.98,0,2.84,0,0,0,1767.61,1964.32
"595","Sikkim","2006-2007","Sikkim Democratic Front","Congress",0,541,639.44,395.96,305.36,1.92,4.73,25.11,21.88,59.46,0,46.72,4.67,26.74,0,222.78,0,0,1248.12,1720.59,0,4.02,0,0,0,1887.56,2116.54
"596","Sikkim","2007-2008","Sikkim Democratic Front","Congress",0,611,758.8,542.98,376.19,2.5,9.71,38.22,33.13,78.51,0,49.1,5.99,25.89,0,345.12,0,73.52,1589.77,2156.45,0,4.67,0,0,0,2348.56,2699.42
"597","Sikkim","2008-2009","Sikkim Democratic Front","Congress",0,611,934.4,563.39,534.65,6.57,25,24.71,46.57,127.69,0,1.56,4.55,26.09,0,378.79,0,89.61,1359.21,2107.86,0,0,0,0,0,2293.61,2671.24
"598","Sikkim","2009-2010","Sikkim Democratic Front","Congress",0,611,1171.41,598.33,559.66,3.43,59.92,33.93,49.28,96.74,0,2.13,7.65,113.42,0,375.39,0,86.6,1566.64,2656.06,0,0,0,0,0,2738.05,3254.39
"599","Sikkim","2010-2011","Sikkim Democratic Front","Congress",0,611,1314.04,804.52,394.4,31.83,34.8,22.74,49.72,97.06,0,4.29,8.5,134.24,0,525.63,0,109.07,1580.54,2242.78,0,0,0,0,0,2907.53,3047.3
"600","Sikkim","2011-2012","Sikkim Democratic Front","Congress",0,611,1645.71,905.56,590.47,97.56,57.36,35.77,57.33,142.28,0,4.88,10,114.18,0,611.63,0,122.26,1552.97,2767.07,0,0,0,0,0,3230.14,3672.64
"601","Sikkim","2012-2013","Sikkim Democratic Front","Congress",0,611,1603.57,1133.96,759.04,101.38,49.92,20.04,49.64,314.85,0,6.73,27.83,199.25,0,698.48,0,150.19,1385.84,2659.36,0,0,0,0,0,3012.35,3793.32
"602","Sikkim","2013-2014","Sikkim Democratic Front","Congress",0,611,1954.54,1287.54,742.42,93.47,62.16,19.29,63.08,293.33,0,8.68,21.19,265.17,0,762.62,0,168.86,1468,3038.9,0,0,0,0,0,3457.96,4326.44
"603","Sikkim","2014-2015","Sikkim Democratic Front","BJP",0,611,2100.68,1336.8709,871.1904,61.3281,71.6157,16.0088,266.5565,238.4818,0,7.9413,28.5058,253.5948,0,809.32,0,201.79,1588.43,3125.0809,0,0,0,0,0,3730.95,4461.9518
"604","Sikkim","2015-2016","Sikkim Democratic Front","BJP",0,611,2361.9789,2437.094,570.0133,66.1809,40.6232,0.2089,88.3372,210.2113,0,7.9228,17.8986,134.6572,0,1870.28,0,415.18,1243.8043,1347.19,0,0,0,0,0,3644.5787,3784.284
"605","Sikkim","2016-2017","Sikkim Democratic Front","BJP",0,611,2311.6768,2721.7538,649.1031,72.8932,42.4666,9.6614,40.1764,256.1892,0,7.8159,13.1184,151.5266,0,2069.1924,0,467.6924,1420.7708,1888.5448,0,0,0,0,0,3788.0798,4610.2986
"606","Sikkim","2017-2018","Sikkim Democratic Front","BJP",0,611,2560.4003,3322.993,1357.0174,224.0344,84.8202,12.674,64.9158,622.5933,0,8.0386,4.9682,244.6884,420.9514,2385.1013,35.28,670.0513,1528.1254,1889.7977,0,0,0,0,0,4151.8455,5212.7907
"607","Sikkim","2018-2019","Sikkim Democratic Front","BJP",0,611,3199.9371,3687.5947,1218.5977,90.6735,60.6002,5.3439,54.5874,625.6676,0,10.5678,4.9126,183.2849,460.8162,2739.5712,689.78,715.8012,1960.2452,2232.7673,0,0.45,0,0,0,5226.5786,5920.362
"608","Sikkim","2019-2020","Sikkim Democratic Front","BJP",0,611,3681.4498,3265.9647,591.7637,39.0742,19.8849,0.4197,29.8117,239.2986,0,15.1706,0.001,196.6559,454.8875,2295.5604,645.62,603.6804,2419.7692,1575.3058,0,0,0,0,0,6185.0761,4841.2705
"609","Sikkim","2020-2021","Sikkim Democratic Front","BJP",0,611,3859.2463,3268.9736,1420.6564,179.4026,36.6758,9.1955,97.6258,529.8489,0,14.2916,18.4826,176.3145,463.0407,2302.27,686.82,718.49,2416.0723,2338.848,0,0.2,NA,NA,NA,6368.6371,5607.8216
"610","Sikkim","2021-2022","Sikkim Democratic Front","BJP",0,611,4001.0619,4541.9653,1086.5274,40.753,44.5168,5.3339,171.4023,338.0072,0,15.3935,0,227.3027,655.5469,3287.55,964.04,982.89,2558.2739,2538.7568,0,1.07,NA,NA,NA,6668.8385,7080.7221
"611","Sikkim","2022-2023","Sikkim Democratic Front","BJP",0,611,5183.6916,4505.01,1483.6037,27.791,124.9514,26.1461,238.7155,456.4326,0,16,0,233.0001,686.8225,3168.59,1040.41,955.51,3042.7448,3915.5851,0,0.5,NA,NA,NA,8354.3172,8420.5951
"612","Sikkim","2023-2024","Sikkim krantikari morcha","BJP",0,611,5366.6591,5690.1802,1891.8633,77.8031,456.58,23.2552,113.953,447.3128,0,20,0,280.0001,960.0007,3963.2301,1281.52,1234.07,3815.1655,3672.2241,0,0.365,NA,NA,NA,9320.807,9362.4043
"613","Tamil Nadu","1990-1991","DMK","Samajwadi Janta Party",0,55859,4079.06,4126.97,208.41,10.51,0,2.7,0.82,35.58,0,17.97,278.08,1787.85,0,1002.92,0,326.8,1453.81,960.91,0.03,4.98,0,0,0,5641.29,5087.88
"614","Tamil Nadu","1991-1992","AIADMK","Congress",0,55859,6764.04,4923.58,270.3,15.37,0,9.8,14.1,37.83,0,26.2,329.26,2112.6,0,1189.47,0,404.73,1717.48,1852.08,0.01,3.34,0,0,0,8679.52,6775.66
"615","Tamil Nadu","1992-1993","AIADMK","Congress",0,55859,6243.96,5581.74,309.62,13.66,0,10.67,0.69,57.01,0,20.04,358.41,2384.7,0,1419.68,0,481.19,2006.79,1434.59,0.05,6.7,0,0,0,8542.53,7016.33
"616","Tamil Nadu","1993-1994","AIADMK","Congress",0,55859,6158.46,6353.99,523.94,14.23,15,0,5.73,66.28,0,12.77,441.35,2758.07,0,1552.62,0,613.73,2469.56,1712.16,0.11,17.18,0,0,0,8758,8066.15
"617","Tamil Nadu","1994-1995","AIADMK","Congress",0,55859,6636.18,7569.16,661.87,24.12,15,0.24,0.49,141.6,0,16.73,556.78,3357.05,0,1735.4,0,678.88,2865.53,1650.24,0.1,6.23,0,0,0,9634.95,9219.4
"618","Tamil Nadu","1995-1996","AIADMK","Congress",0,55859,7289.85,8956.79,558.48,14.35,20,0.44,3.18,160.16,0,19.47,701.34,3987.93,0,1805.59,0,753.39,3408.25,1642.46,0.07,4.6,0,0,0,10910.57,10599.25
"619","Tamil Nadu","1996-1997","DMK","Jata Dal",0,55859,8637.13,10148.95,889.82,20.4,102.29,0.58,2.41,201.06,0,13.86,667.48,4673.59,0,2165.5,0,897.53,4095.52,1812.33,20,9.52,0,0,0,13064.89,11961.28
"620","Tamil Nadu","1997-1998","DMK","Jata Dal",0,62406,9448.52,11413.94,1412.44,39.42,69.5,0.36,2.72,219.16,0,39.36,1034.58,4569.19,0,2728.3,0,1401.78,4672.06,2173.01,0.05,6.44,0,0,0,14950.85,13586.95
"621","Tamil Nadu","1998-1999","DMK","BJP",0,62406,10782.65,12034.28,1039.33,66.96,0.97,0.26,6.65,240.52,0,38.53,714.45,5396.58,0,2408.98,0,962.23,5879.77,2226.55,0.09,18.76,0,0,0,17697.4,14260.83
"622","Tamil Nadu","1999-2000","DMK","BJP",0,62406,11959.64,13585.93,488.97,63.97,18.79,0.5,2.07,349.11,0,17.78,830.09,6194.13,0,2667,0,2667,7743.12,2741.6,0.2,7.76,0,0,0,20727.83,16327.53
"623","Tamil Nadu","2000-2001","DMK","BJP",0,62406,12420.22,15066,1394.85,26.89,40.15,194.55,1.63,378.04,0,5.23,2183.87,5936.44,0,2783.75,0,0,8353.71,3250.67,0.03,1.53,0,0,0,21752.44,18316.67
"624","Tamil Nadu","2001-2002","AIADMK","BJP",0,62406,11919.44,15879.76,1627.28,35.22,55.38,33.6,0.56,257.11,0,2.02,1546.71,6761.53,0,2870.07,0,0,8920.96,2938.27,0,14.64,0,0,0,21556.97,18818.03
"625","Tamil Nadu","2002-2003","AIADMK","BJP",0,62406,14235.67,17389.27,1454.09,48.34,64.11,1.65,0.87,374.63,0,1.63,928.67,8660.93,0,3047.57,0,0,9894.91,3447.47,0,6.72,0,0,0,25687.7,20836.74
"626","Tamil Nadu","2003-2004","AIADMK","BJP",0,62406,13205.17,19489.17,3337.52,65.93,807.55,0.65,37.66,1230.94,1710.13,1.25,1136.59,9868.04,0,3544.2,0,0,10589.1,4216.54,0,8.4,0,0,0,25270.94,23705.71
"627","Tamil Nadu","2004-2005","AIADMK","Congress",0,62406,15136.84,23593.43,4188.24,47.79,533.82,404.46,14.86,842.38,1337.07,0.59,1493.64,11502.55,0,4236.39,0,0,12058.26,4858.09,0,10.42,0,0,0,29154.87,28451.53
"628","Tamil Nadu","2005-2006","AIADMK","Congress",0,62406,17088.91,28338.76,3928.94,244.98,82.43,609.96,69.15,1624.37,675.12,0.13,1860.84,13693.86,0,5012.74,0,0,12890.9,5621.21,0,7.9,0,0,0,32008.67,33959.99
"629","Tamil Nadu","2006-2007","DMK","Congress",0,62406,20823.1,34165.01,5757.73,101.57,188.52,903.16,18.89,1516.05,0,0.07,2261.91,15465.25,0,6393.86,0,1211.82,14994.86,6748.21,0,12.68,0,0,0,38264.97,40913.23
"630","Tamil Nadu","2007-2008","DMK","Congress",0,62406,23496.93,37684.37,7185.21,74.16,166.03,1003.48,12.47,2172.15,0,0.11,1722.24,16434.12,0,8065.27,0,1718.05,16128.78,9836.13,0,13.33,0,0,0,42975.01,47520.52
"631","Tamil Nadu","2008-2009","DMK","Congress",0,72147,31032.81,42195.17,8873.65,124.09,310.02,1310.78,13.25,2694.46,0,0.01,1645.65,19029.04,0,8510.8,0,1752.5,18577.7,12847.34,0,0,0,0,0,53590.26,55042.52
"632","Tamil Nadu","2009-2010","DMK","Congress",0,72147,35079.4,45302.86,8042.8,353.17,283.82,1232.94,13.25,2690.67,0,0,1675.78,20985.74,0,8756.19,0,2007.35,20296.54,10541.27,0,0,0,0,0,59375.35,55844.14
"633","Tamil Nadu","2010-2011","DMK","Congress",0,72147,41131.5,58696.15,11694.62,324.72,134.78,1615.52,11.51,3043.86,0,0.01,2250.67,26363.56,0,10913.97,0,2254.3,25923.43,11491.47,0,0,0,0,0,72916.3,70187.63
"634","Tamil Nadu","2011-2012","AIADMK","Congress",0,72147,47403.83,72232.26,16061.58,175.42,1047.66,1094.09,21.7,3435.68,0,-0.4,2830.57,33458.32,0,12714.95,0,2542.21,28941.19,12969.88,0,0,0,0,0,83838.04,85202.14
"635","Tamil Nadu","2012-2013","AIADMK","Congress",0,72147,56251.24,85773.97,14111.02,252.36,1706.2,1387.29,35.24,3352.22,0,0,2730.21,41310.92,0,14519.69,0,3122.53,31652.12,13053.74,0,0,0,0,0,97067.44,98827.7
"636","Tamil Nadu","2013-2014","AIADMK","Congress",0,72147,64920.35,89570.87,16571.33,362.84,1745.16,1428.73,69.01,3984.79,0,-2.43,3106.76,50425.41,0,15852.76,0,3510.65,35729.24,18465.55,0,0,0,0,0,109824.67,108036.42
"637","Tamil Nadu","2014-2015","AIADMK","BJP",0,72147,77192.45,95480.573,16739.37,322.2833,1172.7182,1046.7171,77.1373,4423.7674,0,0.0026,3855.1219,53335.675,0,16824.03,0,4195.38,41655.19,26939.869,0,0,0,0,0,128828,122420.44
"638","Tamil Nadu","2015-2016","AIADMK","BJP",0,72147,84749.5859,100829.9421,17940.6538,330.5028,1758.1716,1416.4777,111.3759,5446.6842,0,0.0034,3899.598,53622.4335,0,20353.86,0,4403.41,45511.8762,28177.932,0,0,0,0,0,140993.226,129007.8741
"639","Tamil Nadu","2016-2017","AIADMK","BJP",0,72147,89276.9851,110479.1735,19958.6538,593.2731,2729.1449,1241.5389,81.571,5755.1422,0,0.0014,4440.5566,58793.0256,0,24537.76,0,5464.48,51452.6987,29751.9611,0,0,0,0,0,153195.2618,140231.1346
"640","Tamil Nadu","2017-2018","AIADMK","BJP",0,72147,95952.5446,120836.3135,19355.8659,285.7369,2579.33,1771.5785,88.4252,6844.404,0,0.0177,1726.3462,44629.799,27324.8719,24364.1402,382.92,7007.12,60450.693,25443.4357,0,0,682,0,197.13,167873.6335,146279.7492
"641","Tamil Nadu","2018-2019","AIADMK","BJP",0,72147,109871.2736,136172.9314,23453.0499,464.3177,4433.283,2502.5822,1299.9531,7073.0795,0,0.1022,565.3762,42135.6972,39136.5941,30035.2741,7561.7728,7846.6159,72449.7737,37568.2253,0,0,3151,0,0,197200.5995,173741.1567
"642","Tamil Nadu","2019-2020","AIADMK","BJP",0,72147,116609.0663,133854.694,24567.1308,462.6306,2840.93,1863.1519,1789.5914,9253.7778,0,0.4245,507.0952,44008.3424,38376.1855,26392.4085,7489.35,7051.1341,78137.3799,40671.2121,0,0,8922.0339,0,0,210434.7225,174525.9061
"643","Tamil Nadu","2020-2021","AIADMK","BJP",0,72147,141613.4129,131077.4656,32131.0707,2293.8748,4456.4887,1319.3178,1016.4021,12748.2335,0,0.0336,408.477,43080.8293,37942.0993,24924.5174,7406.64,7709.823,78992.9165,42998.8305,6241,0,NA,NA,NA,236402.1795,174076.2961
"644","Tamil Nadu","2021-2022","DMK","BJP",0,72147,149647.4244,160324.9113,36230.5681,2300.7767,8453.536,1745.8328,429.3145,13385.5302,0,0.0788,581.2523,48086.9567,45276.4914,37458.6223,10308.1,10911.3323,84893.5364,47167.4914,8095.25,0,NA,NA,NA,254030.4174,207492.4027
"645","Tamil Nadu","2022-2023","DMK","BJP",0,72147,156103.3098,176111.0658,41440.2206,917.1734,7256.191,1591.5251,238.3074,16311.0097,1e-04,0.1575,570.4791,56632.8888,49565.1321,33311.14,10937.76,10045.17,109114.7473,55296.2139,6500,0,NA,NA,NA,284188.4527,231407.2797
"646","Tamil Nadu","2023-2024","DMK","BJP",0,72147,164658.2738,222847.08,43348.1187,1144.6524,5718.8027,1808.5246,181.6076,17420.9694,1e-04,0.0699,854.5434,65005.1894,66967.0784,41664.86,13472.46,12973.64,120382.1489,47668.1536,1e-04,0,NA,NA,NA,308055.6785,270515.2336
"647","Telangana","1990-1991",NA,"Samajwadi Janta Party",0,66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","Telangana","1991-1992",NA,"Congress",0,66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","Telangana","1992-1993",NA,"Congress",0,66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","Telangana","1993-1994",NA,"Congress",0,66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Telangana","1994-1995",NA,"Congress",0,66508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Telangana","1995-1996",NA,"Congress",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Telangana","1996-1997",NA,"Jata Dal",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Telangana","1997-1998",NA,"Jata Dal",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Telangana","1998-1999",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Telangana","1999-2000",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Telangana","2000-2001",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Telangana","2001-2002",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Telangana","2002-2003",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Telangana","2003-2004",NA,"BJP",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Telangana","2004-2005",NA,"Congress",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Telangana","2005-2006",NA,"Congress",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Telangana","2006-2007",NA,"Congress",0,76210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","Telangana","2007-2008",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Telangana","2008-2009",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Telangana","2009-2010",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Telangana","2010-2011",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Telangana","2011-2012",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","Telangana","2012-2013",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Telangana","2013-2014",NA,"Congress",0,84581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","Telangana","2014-2015","TRS","BJP",0,84581,36397.27,37476.883,7967.2139,80.7188,0,51.2507,280.1625,1144.5452,0,269.0963,1461.216,20618.256,0,8188.58,0,2061.16,14164.26,13564.911,0,0,0,0,0,50673.14,51041.794
"672","Telangana","2015-2016","TRS","BJP",0,84581,52508.8804,52325.3491,13315.5563,103.6843,8.0325,350,624.7411,1418.4572,112.31,359.1531,2157.2506,27657.2114,0,12350.72,0,2674.79,23247.2467,23808.4798,0,0,0,0,0,75895.7351,76133.8289
"673","Telangana","2016-2017","TRS","BJP",0,84581,56235.3724,63284.3411,32803.1357,350.0826,0,102.7564,1428.0333,2263.1271,12088.23,386.4564,2871.9353,31325.1697,0,14876.61,0,3310.2,25124.9861,19533.6188,0,0,0,0,0,81432.197,82817.9599
"674","Telangana","2017-2018","TRS","BJP",0,84581,54459.5107,72939.8956,23337.0454,262.3476,0,858.4236,1552.2564,2169.353,22921.7698,411.3502,1106.4703,23984.8479,14730.0268,14762.96,231.04,4244.68,30872.2122,15884.1959,0,0,0,0,0,85364.7208,88824.0915
"675","Telangana","2018-2019","TRS","BJP",0,84581,62878.6332,83234.9492,21937.4547,462.8189,0,1996.0628,701.0265,1024.2264,21823.2662,452.2132,200.0338,20088.4278,24205.7782,18195.28,4580.66,4753.21,34199.1778,18185.2121,0,0,0,0,0,97083.0787,101420.1613
"676","Telangana","2019-2020","TRS","BJP",0,84581,72357.5487,83585.076,16213.2715,231.8781,0,1008.0466,794.0299,956.6272,37247.5887,526.4918,233.9539,20438.1622,23516.6951,15987.59,4536.74,4271.35,36440.3273,18958.7423,0,0,0,0,2263.1637,108797.876,102543.8183
"677","Telangana","2020-2021","TRS","BJP",0,84581,83735.2006,79341.9934,15143.2241,258.8374,0,2479.4378,741.5503,1150.9659,69453.9011,510.9922,226.4753,20676.7776,22190.3395,12691.62,3715.08,3966.59,39477.1835,21572.3633,0,0,NA,NA,NA,123212.3841,100914.3567
"678","Telangana","2021-2022","TRS","BJP",0,84581,92370.6339,109991.9167,27912.7728,497.9483,0,2599.7468,1893.2729,1759.3346,67274.4027,586.9643,143.6638,26829.7759,28916.8686,18720.54,5572.98,5635.32,44432.8007,17476.6753,0,0,NA,NA,NA,136803.4346,127468.592
"679","Telangana","2022-2023","TRS","BJP",0,84581,145534.6087,126606.042,27162.4578,3028.3269,200,2769.531,2933,4471.6789,100,719.25,2506,30391,36203,18394.112,5986.47,5526.5,43730.11,66423.36,0,0,NA,NA,NA,189274.8187,193029.402
"680","Telangana","2023-2024","TRS","BJP",0,84581,161068.3506,152499.49,35612.8759,2773.281,200,2959.371,11281,4552.2147,100,650,3682,35664,44000,21470.84,6942.66,6685.61,50606.7786,64067.48,0,0,NA,NA,NA,211685.2292,216566.97
"681","Uttar Pradesh","1990-1991","Jata Dal","Samajwadi Janta Party",0,132062,6155.71,5467.77,1130.7,54.55,0.4,8.01,2.29,212.97,0,0.05,1286.08,119.98,0,2305.65,0,691.84,3276.35,2842.33,0.06,9.87,0,0,0,9538.36,8310.1
"682","Uttar Pradesh","1991-1992","BJP","Congress",0,132062,6152.52,6228.74,670.42,59.21,1,9.74,0.54,200.4,0,0,0,1898.46,0,2731.36,0,857.95,4070.96,3445.87,0,0.05,0,0,0,10399.2,9674.61
"683","Uttar Pradesh","1992-1993","SP","Congress",0,132062,7458.84,7284.94,1223.52,53.32,0.2,24.22,8.42,219.11,0,1.82,142.44,1511.57,0,3398.6,0,1157.55,4989.23,4391.24,0.04,11.34,0,0,0,12690.74,11676.18
"684","Uttar Pradesh","1993-1994","SP","Congress",0,132062,7570.66,7684.08,886.53,53.24,0.55,15.41,4.45,223.91,0,0,142.5,1605.5,0,3552.07,0,1311.3,5483.1,4447.29,0.05,14.25,0,0,0,13280.13,12131.37
"685","Uttar Pradesh","1994-1995","SP","Congress",0,132062,8184.98,8838.07,1074.89,65.88,0.5,30.25,9.51,323.51,0,2.88,0,2605.43,0,3959.76,0,1438.99,6973.47,4555.16,0,0,0,0,0,15395.97,13393.23
"686","Uttar Pradesh","1995-1996","BSP","Congress",0,132062,9133.92,10502.94,1014.78,48.05,0.5,24.18,12.43,367.25,0,2.86,0,0,0,5034.02,0,2008.71,8148.11,4712.27,0.19,23.35,0,0,0,17555.86,15215.21
"687","Uttar Pradesh","1996-1997","BSP","Jata Dal",0,132062,10590.33,12378.35,1331.81,63.89,4,15.69,48.3,368.89,0,6.14,141.98,2597.36,0,6072.38,0,2410.11,8319.39,3650.22,0.05,64.06,0,0,0,19207.7,16028.57
"688","Uttar Pradesh","1997-1998","BJP","Jata Dal",0,166198,11777.66,14112.87,1551.95,82.01,18.88,25.79,26.91,325.92,0,6.34,237.06,2819.62,0,7114.91,0,3760.81,9799.87,3458.24,0.13,18.22,0,0,0,22195.03,17571.11
"689","Uttar Pradesh","1998-1999","BJP","BJP",1,166198,13703.07,13681.23,1992.4,52.79,0.81,3.74,43.28,718.31,0,13.77,182.25,3195.64,0,5771.12,0,2583.44,11497.74,3697.46,0.18,21.11,0,0,0,26074.85,17378.69
"690","Uttar Pradesh","1999-2000","BJP","BJP",1,166198,14429.37,16879.81,2482.81,63.11,0,0.48,6.63,511.86,0,5.85,424.07,3279.52,0,7478.9,0,2948.18,13457.46,4615.31,0.1,22.71,0,0,0,28747.73,21495.12
"691","Uttar Pradesh","2000-2001","BJP","BJP",1,166198,14789.99,20025.47,3160.22,49.3,1.78,12.26,2.44,589.93,0,4.49,599.2,5419.85,0,9045.47,0,0,15157.98,4717.83,0.02,66.83,0,0,0,31032.61,24743.3
"692","Uttar Pradesh","2001-2002","BJP","BJP",1,166198,14686.32,20519.31,3427.33,20.4,0,281.3,27.5,213.34,0,14.53,498.37,4554.03,0,10189.13,0,0,16165.46,5078.6,0,84.28,0,0,0,31779.71,25597.91
"693","Uttar Pradesh","2002-2003","SP","BJP",0,166198,16191.24,23598.68,3464.53,14.26,0,366.42,32.82,846.34,0,3.7,707.47,6384.1,0,10831.78,0,0,15582.69,4222.51,0,13.8,0,0,0,32938.5,27821.19
"694","Uttar Pradesh","2003-2004","SP","BJP",0,166198,29324.06,26874.2,9096.3,142.73,0,381.56,13.8,901.27,16431.05,6.32,0,0.54,0,13272.98,0,0,19540.53,4763.77,0.04,20.53,0,0,0,50221.12,31637.97
"695","Uttar Pradesh","2004-2005","SP","Congress",0,166198,20065.99,30747.81,5397.9,217.64,0,508.64,15.45,1153.95,20251,9.07,0,8887.93,0,15055.2,0,0,22761.43,6869.56,0,19.25,0,0,0,44610.35,37617.38
"696","Uttar Pradesh","2005-2006","SP","Congress",0,166198,23365.55,37061.03,8397.68,471.82,0,663.19,43.29,3148.12,3081.15,11.8,883.09,7299.35,0,18203.13,0,0,20919.68,8288.12,0,14.85,0,0,0,46617.14,45349.16
"697","Uttar Pradesh","2006-2007","SP","Congress",0,166198,28657.33,46216.29,13330.32,1481.67,0,505.25,49.76,4351.45,0,14.92,688.99,8276.77,0,23218.31,0,4400.47,24299.32,14383.24,0,9.66,0,0,0,55698.9,60599.54
